day,sess,symbol,reason,source,intent
2020-03-23,pm,sz.002409,account_trim,2020-02-28,risk
2020-03-30,am,sz.002409,stop,2020-03-30,risk
2020-03-30,pm,sz.002409,stop,2020-03-30,risk
2020-03-31,am,sz.002324,account_trim,2020-03-31,risk
2020-03-31,pm,sz.002324,account_trim,2020-03-31,risk
2020-04-09,am,sz.002401,stop,2020-04-09,risk
2020-04-09,am,sz.002734,account_trim,2020-03-31,risk
2020-04-09,pm,sz.002401,stop,2020-04-09,risk
2020-04-09,pm,sz.002734,account_trim,2020-03-31,risk
2020-04-10,am,sz.002401,stop,2020-04-09,risk
2020-04-10,am,sz.000987,account_trim,2020-03-31,risk
2020-04-10,pm,sz.000987,account_trim,2020-03-31,risk
2020-04-14,am,sz.002049,account_trim,2020-03-31,risk
2020-04-14,pm,sz.002049,account_trim,2020-03-31,risk
2020-04-15,am,sz.002049,account_trim,2020-03-31,risk
2020-04-22,am,sz.002324,stop,2020-04-22,risk
2020-04-22,pm,sz.002324,stop,2020-04-22,risk
2020-04-27,am,sh.603609,account_trim,2020-03-31,risk
2020-04-27,pm,sh.603609,account_trim,2020-03-31,risk
2020-05-08,am,sz.000987,time_exit,2020-05-08,profit
2020-05-08,pm,sz.000987,time_exit,2020-05-08,profit
2020-05-11,am,sz.002734,time_exit,2020-05-11,profit
2020-05-11,pm,sz.002734,time_exit,2020-05-11,profit
2020-05-12,am,sz.002734,time_exit,2020-05-11,profit
2020-05-13,am,sz.002006,account_trim,2020-04-30,risk
2020-05-13,pm,sz.002006,account_trim,2020-04-30,risk
2020-05-15,am,sz.002049,time_exit,2020-05-15,profit
2020-05-15,pm,sz.002049,time_exit,2020-05-15,profit
2020-05-28,am,sh.603609,time_exit,2020-05-28,profit
2020-05-28,pm,sh.603609,time_exit,2020-05-28,profit
2020-06-10,am,sz.002006,time_exit,2020-06-10,profit
2020-06-10,pm,sz.002006,time_exit,2020-06-10,profit
2020-06-11,am,sh.600745,time_exit,2020-06-11,profit
2020-06-11,am,sz.002006,time_exit,2020-06-10,profit
2020-06-11,pm,sh.600745,time_exit,2020-06-11,profit
2020-06-12,am,sh.600745,time_exit,2020-06-11,profit
2020-07-02,am,sz.000875,account_trim,2020-06-30,risk
2020-07-02,pm,sz.000875,account_trim,2020-06-30,risk
2020-07-06,am,sz.002001,account_trim,2020-06-30,risk
2020-07-06,pm,sz.002001,account_trim,2020-06-30,risk
2020-07-09,am,sz.002585,account_trim,2020-06-30,risk
2020-07-09,pm,sz.002585,account_trim,2020-06-30,risk
2020-07-24,am,sz.002829,account_trim,2020-06-30,risk
2020-07-24,pm,sz.002585,protection,2020-07-24,risk
2020-07-24,pm,sz.002829,account_trim,2020-06-30,risk
2020-07-27,am,sz.002585,protection,2020-07-24,risk
2020-07-29,am,sh.600267,account_trim,2020-06-30,risk
2020-07-29,pm,sh.600267,account_trim,2020-06-30,risk
2020-07-30,am,sz.000875,time_exit,2020-07-30,profit
2020-07-30,pm,sz.000875,time_exit,2020-07-30,profit
2020-08-03,am,sz.002001,time_exit,2020-08-03,profit
2020-08-03,pm,sz.002001,time_exit,2020-08-03,profit
2020-08-05,am,sz.002829,time_exit,2020-08-05,profit
2020-08-05,pm,sz.002829,take_half,2020-08-05,profit
2020-08-05,pm,sz.002829,time_exit,2020-08-05,profit
2020-08-06,am,sz.002829,take_half,2020-08-05,profit
2020-08-06,am,sz.002829,time_exit,2020-08-05,profit
2020-08-06,pm,sz.002829,time_exit,2020-08-05,profit
2020-08-07,am,sz.002829,time_exit,2020-08-05,profit
2020-08-11,am,sh.603612,account_trim,2020-07-31,risk
2020-08-11,pm,sh.603612,account_trim,2020-07-31,risk
2020-08-20,am,sz.002364,stop,2020-08-20,risk
2020-08-20,pm,sz.002364,stop,2020-08-20,risk
2020-08-21,am,sz.002364,stop,2020-08-20,risk
2020-08-21,pm,sz.002364,stop,2020-08-20,risk
2020-08-24,am,sh.600267,protection,2020-08-24,risk
2020-08-24,am,sz.002364,stop,2020-08-20,risk
2020-08-24,pm,sh.600267,protection,2020-08-24,risk
2020-08-27,am,sh.601975,account_trim,2020-07-31,risk
2020-08-27,am,sz.002669,account_trim,2020-07-31,risk
2020-08-27,pm,sh.601975,account_trim,2020-07-31,risk
2020-08-27,pm,sz.002669,account_trim,2020-07-31,risk
2020-08-28,am,sh.601975,account_trim,2020-07-31,risk
2020-09-02,am,sz.002028,time_exit,2020-09-02,profit
2020-09-02,pm,sz.002028,time_exit,2020-09-02,profit
2020-09-07,am,sh.603218,account_trim,2020-08-31,risk
2020-09-07,pm,sh.603218,account_trim,2020-08-31,risk
2020-09-08,am,sh.603612,time_exit,2020-09-08,profit
2020-09-08,pm,sh.603612,time_exit,2020-09-08,profit
2020-09-24,am,sh.601975,time_exit,2020-09-24,profit
2020-09-24,am,sz.002669,time_exit,2020-09-24,profit
2020-09-24,pm,sh.601975,time_exit,2020-09-24,profit
2020-09-24,pm,sz.002669,time_exit,2020-09-24,profit
2020-10-13,am,sh.603218,time_exit,2020-10-13,profit
2020-10-13,pm,sh.603218,time_exit,2020-10-13,profit
2020-10-14,am,sz.002568,account_trim,2020-09-30,risk
2020-10-14,pm,sz.002568,account_trim,2020-09-30,risk
2020-10-19,am,sh.600521,account_trim,2020-09-30,risk
2020-10-19,am,sz.002623,account_trim,2020-09-30,risk
2020-10-19,pm,sh.600521,account_trim,2020-09-30,risk
2020-10-19,pm,sz.002623,account_trim,2020-09-30,risk
2020-10-20,am,sh.600178,account_trim,2020-09-30,risk
2020-10-20,pm,sh.600178,account_trim,2020-09-30,risk
2020-10-21,am,sh.600178,account_trim,2020-09-30,risk
2020-11-11,am,sz.002568,time_exit,2020-11-11,profit
2020-11-11,pm,sz.002568,time_exit,2020-11-11,profit
2020-11-16,am,sh.600521,time_exit,2020-11-16,profit
2020-11-16,am,sz.002623,time_exit,2020-11-16,profit
2020-11-16,pm,sh.600521,time_exit,2020-11-16,profit
2020-11-16,pm,sz.002623,time_exit,2020-11-16,profit
2020-11-17,am,sh.600178,time_exit,2020-11-17,profit
2020-11-17,am,sz.002623,time_exit,2020-11-16,profit
2020-11-17,pm,sh.600178,time_exit,2020-11-17,profit
2020-12-30,am,sz.002284,account_trim,2020-11-30,risk
2020-12-30,pm,sz.002284,account_trim,2020-11-30,risk
