day,sess,symbol,reason,source,intent
2019-06-27,pm,sh.600179,stop,2019-06-21,risk
2019-06-28,pm,sh.600179,seat_exit,2019-06-28,risk
2019-06-28,pm,sh.600422,seat_exit,2019-06-28,risk
2019-06-28,pm,sh.600703,seat_exit,2019-06-28,risk
2019-06-28,pm,sz.002592,seat_exit,2019-06-28,risk
2019-07-12,am,sh.603421,stop,2019-07-12,risk
2019-07-31,pm,sh.600559,seat_exit,2019-07-31,risk
2019-07-31,pm,sh.601799,seat_exit,2019-07-31,risk
2019-07-31,pm,sh.603421,seat_exit,2019-07-31,risk
2019-08-12,pm,sz.002869,account_trim,2019-07-31,risk
2019-08-14,am,sz.002869,take_half,2019-08-14,profit
2019-08-21,am,sh.603360,stop,2019-08-21,risk
2019-08-28,pm,sz.002869,clear,2019-08-28,profit
2019-08-29,am,sz.002869,clear,2019-08-28,risk
2019-08-30,am,sh.603360,account_trim,2019-07-31,risk
2019-08-30,pm,sh.600624,seat_exit,2019-08-30,risk
2019-08-30,pm,sh.600677,seat_exit,2019-08-30,risk
2019-08-30,pm,sh.603360,seat_exit,2019-08-30,risk
2019-08-30,pm,sz.002869,seat_exit,2019-08-30,risk
2019-09-11,am,sz.000536,account_trim,2019-08-30,risk
2019-09-20,am,sh.600183,account_trim,2019-08-30,risk
2019-09-30,pm,sh.600069,seat_exit,2019-09-30,risk
2019-09-30,pm,sh.600183,seat_exit,2019-09-30,risk
2019-09-30,pm,sz.000536,seat_exit,2019-09-30,risk
2019-09-30,pm,sz.002881,seat_exit,2019-09-30,risk
2019-10-10,am,sz.002201,account_trim,2019-09-30,risk
2019-10-31,pm,sz.000038,seat_exit,2019-10-31,risk
2019-10-31,pm,sz.000056,seat_exit,2019-10-31,risk
2019-10-31,pm,sz.002201,seat_exit,2019-10-31,risk
2019-11-22,am,sz.000595,account_trim,2019-10-31,risk
2019-11-29,pm,sh.600734,seat_exit,2019-11-29,risk
2019-11-29,pm,sz.000595,seat_exit,2019-11-29,risk
2019-11-29,pm,sz.002370,seat_exit,2019-11-29,risk
2019-11-29,pm,sz.002941,seat_exit,2019-11-29,risk
2019-12-31,pm,sh.601808,seat_exit,2019-12-31,risk
2019-12-31,pm,sh.603208,seat_exit,2019-12-31,risk
2019-12-31,pm,sh.603377,seat_exit,2019-12-31,risk
2019-12-31,pm,sz.002776,seat_exit,2019-12-31,risk
2020-01-14,am,sh.603005,account_trim,2019-12-31,risk
2020-01-16,am,sh.603005,take_half,2020-01-16,profit
2020-01-21,am,sh.603005,clear,2020-01-21,profit
2020-01-23,pm,sh.600640,seat_exit,2020-01-23,risk
2020-01-23,pm,sh.603005,seat_exit,2020-01-23,risk
2020-01-23,pm,sh.603659,seat_exit,2020-01-23,risk
2020-01-23,pm,sz.002624,seat_exit,2020-01-23,risk
2020-02-03,am,sh.600640,stop,2020-02-03,risk
2020-02-03,pm,sh.600640,stop,2020-02-03,risk
2020-02-04,am,sh.600640,stop,2020-02-03,risk
2020-02-04,am,sh.601872,stop,2020-02-04,risk
2020-02-17,am,sh.600695,account_trim,2020-01-23,risk
2020-02-17,pm,sh.600695,account_trim,2020-01-23,risk
2020-02-21,am,sh.600695,take_half,2020-02-21,profit
2020-02-28,pm,sh.600695,seat_exit,2020-02-28,risk
2020-02-28,pm,sh.600712,seat_exit,2020-02-28,risk
2020-02-28,pm,sh.601872,seat_exit,2020-02-28,risk
2020-02-28,pm,sz.002343,seat_exit,2020-02-28,risk
2020-02-28,pm,sh.600712,stop,2020-02-28,risk
2020-03-10,am,sh.600988,stop,2020-03-10,risk
2020-03-16,pm,sz.002414,stop,2020-03-16,risk
2020-03-17,pm,sz.000818,stop,2020-03-17,risk
2020-03-27,pm,sh.600988,account_trim,2020-02-28,risk
2020-03-31,pm,sh.600988,seat_exit,2020-03-31,risk
2020-03-31,pm,sh.603236,seat_exit,2020-03-31,risk
2020-03-31,pm,sz.000818,seat_exit,2020-03-31,risk
2020-03-31,pm,sz.002414,seat_exit,2020-03-31,risk
2020-04-02,pm,sz.002185,account_trim,2020-03-31,risk
2020-04-17,am,sz.002185,account_trim,2020-03-31,risk
2020-04-27,am,sh.600734,stop,2020-04-27,risk
2020-04-28,pm,sz.002176,stop,2020-04-28,risk
2020-04-30,am,sz.002176,stop,2020-04-28,risk
2020-04-30,pm,sh.600734,seat_exit,2020-04-30,risk
2020-04-30,pm,sh.603773,seat_exit,2020-04-30,risk
2020-04-30,pm,sz.002176,seat_exit,2020-04-30,risk
2020-04-30,pm,sz.002185,seat_exit,2020-04-30,risk
2020-04-30,pm,sz.002176,stop,2020-04-28,risk
2020-05-06,am,sz.002176,stop,2020-04-28,risk
2020-05-06,pm,sz.002176,stop,2020-04-28,risk
2020-05-07,am,sz.002176,stop,2020-04-28,risk
2020-05-07,pm,sz.002176,stop,2020-04-28,risk
2020-05-25,am,sh.600246,account_trim,2020-04-30,risk
2020-05-28,am,sz.002618,account_trim,2020-04-30,risk
2020-05-28,pm,sz.002618,account_trim,2020-04-30,risk
2020-05-29,pm,sh.600100,seat_exit,2020-05-29,risk
2020-05-29,pm,sh.600246,seat_exit,2020-05-29,risk
2020-05-29,pm,sh.600396,seat_exit,2020-05-29,risk
2020-05-29,pm,sz.002618,seat_exit,2020-05-29,risk
2020-06-08,am,sh.600350,account_trim,2020-05-29,risk
2020-06-30,pm,sh.600350,seat_exit,2020-06-30,risk
2020-06-30,pm,sz.002503,seat_exit,2020-06-30,risk
2020-06-30,pm,sz.002768,seat_exit,2020-06-30,risk
2020-06-30,pm,sz.002838,seat_exit,2020-06-30,risk
2020-07-09,am,sh.600375,account_trim,2020-06-30,risk
2020-07-13,am,sh.603385,account_trim,2020-06-30,risk
2020-07-14,am,sz.002382,account_trim,2020-06-30,risk
2020-07-24,am,sz.002382,protection,2020-07-24,risk
2020-07-31,pm,sh.600375,seat_exit,2020-07-31,risk
2020-07-31,pm,sh.600984,seat_exit,2020-07-31,risk
2020-07-31,pm,sh.603385,seat_exit,2020-07-31,risk
2020-07-31,pm,sz.002382,seat_exit,2020-07-31,risk
2020-08-06,am,sh.603718,stop,2020-08-06,risk
2020-08-10,am,sz.002625,account_trim,2020-07-31,risk
2020-08-12,am,sz.002625,protection,2020-08-12,risk
2020-08-13,am,sh.603718,stop,2020-08-13,risk
2020-08-25,pm,sz.002625,stop,2020-08-25,risk
2020-08-31,pm,sh.603718,seat_exit,2020-08-31,risk
2020-08-31,pm,sz.000026,seat_exit,2020-08-31,risk
2020-08-31,pm,sz.002625,seat_exit,2020-08-31,risk
2020-08-31,pm,sz.002791,seat_exit,2020-08-31,risk
2020-09-02,am,sh.603819,stop,2020-09-02,risk
2020-09-30,pm,sh.603819,seat_exit,2020-09-30,risk
2020-09-30,pm,sh.603995,seat_exit,2020-09-30,risk
2020-09-30,pm,sz.002444,seat_exit,2020-09-30,risk
2020-09-30,pm,sz.002705,seat_exit,2020-09-30,risk
2020-10-14,am,sz.002335,account_trim,2020-09-30,risk
2020-10-14,pm,sz.002335,account_trim,2020-09-30,risk
2020-10-15,am,sz.002335,account_trim,2020-09-30,risk
2020-10-23,pm,sh.601012,stop,2020-10-23,risk
2020-10-30,am,sz.002372,account_trim,2020-09-30,risk
2020-10-30,pm,sh.601012,seat_exit,2020-10-30,risk
2020-10-30,pm,sz.000975,seat_exit,2020-10-30,risk
2020-10-30,pm,sz.002335,seat_exit,2020-10-30,risk
2020-10-30,pm,sz.002372,seat_exit,2020-10-30,risk
2020-11-18,pm,sh.600093,stop,2020-11-18,risk
2020-11-19,pm,sh.600391,account_trim,2020-10-30,risk
2020-11-20,am,sh.600391,take_half,2020-11-20,profit
2020-11-30,pm,sh.600391,seat_exit,2020-11-30,risk
2020-11-30,pm,sh.600536,seat_exit,2020-11-30,risk
2020-11-30,pm,sz.002286,seat_exit,2020-11-30,risk
